时间,短期预测功率,短期预测湿度,原短期预测风速,短期预测风向,短期预测温度,短期预测气压,实际功率,实际风速,短期预测风速
2018/1/5 4:15,7.89,85,8.2,44,15.9,1002,3.45,3.9,7.178958333333332
2018/1/5 4:30,7.7,85,8.2,44,15.9,1002,3.71,3.9,7.178958333333332
2018/1/5 4:45,7.5,85,8.1,44,15.9,1002,2.27,3.47,7.078958333333333
2018/1/5 5:00,7.41,85,8.0,43,15.9,1002,3.82,3.96,6.978958333333333
2018/1/5 5:15,7.43,85,8.0,43,15.9,1002,2.48,3.17,6.978958333333333
2018/1/5 5:30,7.44,84,7.9,44,15.9,1002,2.53,3.45,6.878958333333333
2018/1/5 5:45,7.46,84,7.9,44,15.9,1002,3.79,4.43,6.878958333333333
2018/1/5 6:00,7.66,84,8.0,44,15.9,1002,5.13,4.64,6.978958333333333
2018/1/5 6:15,8.06,84,8.1,45,15.9,1002,3.88,4.28,7.078958333333333
2018/1/5 6:30,8.46,84,8.1,45,15.9,1003,3.33,3.92,7.078958333333333
2018/1/5 6:45,8.85,83,8.2,46,15.9,1003,3.1,3.9,7.178958333333332
2018/1/5 7:00,9.34,83,8.3,46,15.9,1003,4.01,4.45,7.278958333333334
2018/1/5 7:15,9.92,84,8.4,46,15.9,1004,4.95,4.67,7.378958333333333
2018/1/5 7:30,10.5,84,8.6,46,15.9,1004,4.94,4.64,7.578958333333333
2018/1/5 7:45,11.07,84,8.7,47,15.9,1004,4.63,4.57,7.678958333333332
2018/1/5 8:00,11.79,84,8.8,47,15.9,1004,9.7,5.9,7.778958333333334
2018/1/5 8:15,12.65,84,9.0,47,15.9,1004,11.73,6.06,7.978958333333333
2018/1/5 8:30,13.51,84,9.2,48,15.9,1005,11.06,5.9,8.178958333333332
2018/1/5 8:45,14.36,84,9.4,48,15.9,1005,11.9,6.51,8.378958333333333
2018/1/5 9:00,15.27,84,9.6,48,15.9,1005,12.17,6.25,8.578958333333333
2018/1/5 9:15,16.23,84,9.7,48,15.9,1005,12.47,6.65,8.678958333333332
2018/1/5 9:30,17.18,85,9.9,48,15.9,1005,13.52,6.81,8.878958333333333
2018/1/5 9:45,18.14,85,10.1,49,15.9,1005,13.43,6.66,9.078958333333333
2018/1/5 10:00,19.04,85,10.2,49,15.9,1005,17.28,7.41,9.178958333333332
2018/1/5 10:15,19.88,85,10.4,49,15.9,1005,16.42,7.19,9.378958333333333
2018/1/5 10:30,20.73,85,10.6,49,15.9,1005,20.71,7.96,9.578958333333333
2018/1/5 10:45,21.57,85,10.7,50,15.8,1005,20.37,7.59,9.678958333333332
2018/1/5 11:00,22.4,85,10.9,51,15.8,1005,21.43,7.99,9.878958333333333
2018/1/5 11:15,23.2,86,11.0,51,15.8,1005,25.9,8.37,9.978958333333333
2018/1/5 11:30,24.01,86,11.1,52,15.7,1004,24.63,7.98,10.078958333333333
2018/1/5 11:45,24.82,86,11.1,53,15.7,1004,25.75,8.13,10.078958333333333
2018/1/5 12:00,25.51,86,11.3,54,15.7,1004,26.4,8.3,10.278958333333334
2018/1/5 12:15,26.1,86,11.3,54,15.7,1004,29.28,8.55,10.278958333333334
2018/1/5 12:30,26.69,86,11.4,55,15.7,1004,27.74,8.18,10.378958333333333
2018/1/5 12:45,27.27,86,11.5,56,15.6,1004,28.42,8.37,10.478958333333333
2018/1/5 13:00,27.86,86,11.6,57,15.6,1004,30.02,8.49,10.578958333333333
2018/1/5 13:15,28.45,86,11.7,58,15.6,1004,26.47,8.41,10.678958333333332
2018/1/5 13:30,29.04,86,11.8,58,15.5,1004,28.75,8.75,10.778958333333334
2018/1/5 13:45,29.63,86,11.9,59,15.5,1003,26.87,8.28,10.878958333333333
2018/1/5 14:00,30.42,86,12.1,60,15.5,1003,32.35,8.83,11.078958333333333
2018/1/5 14:15,31.4,86,12.2,60,15.5,1003,33.25,9.42,11.178958333333332
2018/1/5 14:30,32.39,87,12.4,60,15.5,1003,33.45,9.47,11.378958333333333
2018/1/5 14:45,33.37,87,12.5,60,15.4,1003,35.45,10.08,11.478958333333333
2018/1/5 15:00,34.27,87,12.7,60,15.4,1003,36.22,10.0,11.678958333333332
2018/1/5 15:15,35.1,87,12.8,60,15.4,1003,33.21,9.47,11.778958333333334
2018/1/5 15:30,35.92,87,12.9,60,15.3,1003,31.45,9.52,11.878958333333333
2018/1/5 15:45,36.74,87,13.2,60,15.3,1003,35.82,10.21,12.178958333333332
2018/1/5 16:00,37.32,87,13.3,60,15.3,1003,34.86,9.9,12.278958333333334
2018/1/5 16:15,37.65,87,13.4,59,15.3,1003,35.23,10.45,12.378958333333333
2018/1/5 16:30,37.99,86,13.5,59,15.3,1003,36.79,10.38,12.478958333333333
2018/1/5 16:45,38.32,86,13.6,59,15.2,1003,36.17,10.44,12.578958333333333
2018/1/5 17:00,38.59,86,13.7,58,15.2,1003,35.21,10.2,12.678958333333332
2018/1/5 17:15,38.8,86,13.8,57,15.2,1003,37.54,11.72,12.778958333333334
2018/1/5 17:30,39.01,86,13.7,57,15.1,1003,36.1,10.28,12.678958333333332
2018/1/5 17:45,39.22,86,13.8,57,15.1,1003,38.96,11.26,12.778958333333334
2018/1/5 18:00,39.37,86,13.9,56,15.1,1003,37.49,10.43,12.878958333333333
2018/1/5 18:15,39.48,86,14.0,56,15.1,1004,37.53,10.82,12.978958333333333
2018/1/5 18:30,39.58,85,13.9,55,15.1,1004,39.57,10.7,12.878958333333333
2018/1/5 18:45,39.69,84,14.0,54,15.1,1004,38.77,10.48,12.978958333333333
2018/1/5 19:00,39.71,84,14.0,54,15.1,1004,38.65,11.97,12.978958333333333
2018/1/5 19:15,39.65,84,14.1,53,15.1,1004,37.66,11.84,13.078958333333333
2018/1/5 19:30,39.59,84,14.1,53,15.1,1004,33.45,9.91,13.078958333333333
2018/1/5 19:45,39.53,84,14.0,52,15.0,1004,34.83,9.84,12.978958333333333
2018/1/5 20:00,39.52,84,14.1,52,15.0,1004,35.99,10.15,13.078958333333333
2018/1/5 20:15,39.55,84,14.1,52,15.0,1004,39.72,11.15,13.078958333333333
2018/1/5 20:30,39.57,84,14.2,52,14.9,1004,34.16,9.4,13.178958333333332
2018/1/5 20:45,39.6,83,14.2,51,14.9,1004,38.86,10.34,13.178958333333332
2018/1/5 21:00,39.64,83,14.2,51,14.9,1004,37.33,10.06,13.178958333333332
2018/1/5 21:15,39.7,83,14.2,51,14.9,1004,37.33,10.41,13.178958333333332
2018/1/5 21:30,39.75,83,14.4,51,14.8,1005,34.72,9.49,13.378958333333333
2018/1/5 21:45,39.81,83,14.4,51,14.7,1005,35.21,9.87,13.378958333333333
2018/1/5 22:00,39.85,83,14.4,51,14.7,1005,37.67,10.04,13.378958333333333
2018/1/5 22:15,39.88,83,14.4,51,14.7,1005,28.11,8.15,13.378958333333333
2018/1/5 22:30,39.91,83,14.4,51,14.6,1005,33.91,9.68,13.378958333333333
2018/1/5 22:45,39.94,83,14.4,50,14.5,1005,38.13,10.57,13.378958333333333
2018/1/5 23:00,39.93,83,14.4,50,14.5,1005,35.38,10.33,13.378958333333333
2018/1/5 23:15,39.86,83,14.3,49,14.5,1005,36.13,10.52,13.278958333333334
2018/1/5 23:30,39.8,83,14.1,49,14.4,1005,32.5,9.99,13.078958333333333
2018/1/5 23:45,39.74,83,14.1,48,14.3,1005,34.94,10.05,13.078958333333333
2018/1/6 0:00,39.86,81,14.3,49,14.2,1005,35.94,10.01,10.761666666666667
2018/1/6 0:15,39.72,81,14.2,49,14.2,1005,38.91,10.66,10.661666666666665
2018/1/6 0:30,39.58,80,14.3,48,14.1,1005,37.03,10.04,10.761666666666667
2018/1/6 0:45,39.44,80,14.3,48,14.1,1005,35.47,10.21,10.761666666666667
2018/1/6 1:00,39.25,80,14.2,48,14.1,1005,38.46,10.85,10.661666666666665
2018/1/6 1:15,39.01,80,14.2,48,14.1,1005,39.57,11.41,10.661666666666665
2018/1/6 1:30,38.76,80,14.2,48,14.0,1004,39.44,11.39,10.661666666666665
2018/1/6 1:45,38.52,80,14.2,47,13.9,1004,38.5,10.43,10.661666666666665
2018/1/6 2:00,38.22,80,14.1,47,13.9,1004,37.07,10.51,10.561666666666666
2018/1/6 2:15,37.88,80,14.1,47,13.9,1004,37.73,10.34,10.561666666666666
2018/1/6 2:30,37.54,80,14.1,46,13.9,1004,40.19,11.14,10.561666666666666
2018/1/6 2:45,37.19,80,14.0,46,13.8,1003,41.67,12.3,10.461666666666666
2018/1/6 3:00,36.89,80,14.0,46,13.8,1003,38.06,11.03,10.461666666666666
2018/1/6 3:15,36.62,80,14.0,46,13.8,1003,41.67,12.09,10.461666666666666
2018/1/6 3:30,36.36,80,14.0,46,13.7,1003,42.01,11.96,10.461666666666666
2018/1/6 3:45,36.09,80,13.9,45,13.7,1003,40.2,11.42,10.361666666666666
2018/1/6 4:00,35.86,80,13.9,45,13.7,1003,39.13,11.21,10.361666666666666
2018/1/6 4:15,35.67,80,13.9,45,13.7,1003,40.74,11.39,10.361666666666666
2018/1/6 4:30,35.48,80,13.9,45,13.7,1003,40.9,11.11,10.361666666666666
2018/1/6 4:45,35.29,80,13.9,45,13.7,1003,38.41,11.03,10.361666666666666
2018/1/6 5:00,35.2,80,13.9,45,13.7,1003,39.71,10.78,10.361666666666666
2018/1/6 5:15,35.2,80,14.0,46,13.7,1004,40.43,11.17,10.461666666666666
2018/1/6 5:30,35.2,80,14.0,46,13.7,1004,37.84,10.39,10.461666666666666
2018/1/6 5:45,35.2,80,14.0,46,13.7,1004,39.18,10.27,10.461666666666666
2018/1/6 6:00,35.27,80,14.0,46,13.7,1004,39.68,10.88,10.461666666666666
2018/1/6 6:15,35.41,80,14.1,46,13.7,1004,40.7,11.3,10.561666666666666
2018/1/6 6:30,35.54,80,14.1,47,13.8,1004,38.35,10.34,10.561666666666666
2018/1/6 6:45,35.68,80,14.1,47,13.8,1004,39.84,10.64,10.561666666666666
2018/1/6 7:00,35.87,80,14.1,47,13.8,1004,38.43,10.66,10.561666666666666
2018/1/6 7:15,36.12,80,14.2,47,13.8,1004,36.65,10.26,10.661666666666665
2018/1/6 7:30,36.38,80,14.3,47,13.8,1005,35.23,9.69,10.761666666666667
2018/1/6 7:45,36.63,80,14.2,48,13.8,1005,33.55,9.18,10.661666666666665
2018/1/6 8:00,36.85,80,14.2,48,13.8,1005,38.51,10.19,10.661666666666665
2018/1/6 8:15,37.02,80,14.2,48,13.8,1005,36.27,9.61,10.661666666666665
2018/1/6 8:30,37.2,81,14.2,48,13.8,1005,37.03,10.23,10.661666666666665
2018/1/6 8:45,37.37,81,14.2,48,13.8,1005,34.76,9.26,10.661666666666665
2018/1/6 9:00,37.54,81,14.2,48,13.8,1005,30.86,9.02,10.661666666666665
2018/1/6 9:15,37.7,81,14.3,47,13.8,1005,38.78,10.62,10.761666666666667
2018/1/6 9:30,37.85,81,14.3,47,13.8,1005,34.24,9.72,10.761666666666667
2018/1/6 9:45,38.01,81,14.2,47,13.8,1005,35.22,10.16,10.661666666666665
2018/1/6 10:00,38.16,81,14.2,47,13.8,1005,38.39,11.01,10.661666666666665
2018/1/6 10:15,38.31,82,14.2,47,13.8,1005,36.89,10.12,10.661666666666665
2018/1/6 10:30,38.46,82,14.2,47,13.8,1005,32.16,8.79,10.661666666666665
2018/1/6 10:45,38.61,82,14.2,47,13.8,1005,34.78,9.5,10.661666666666665
2018/1/6 11:00,38.7,82,14.2,47,13.8,1005,36.17,9.98,10.661666666666665
2018/1/6 11:15,38.74,82,14.3,47,13.8,1005,34.1,9.41,10.761666666666667
2018/1/6 11:30,38.78,82,14.3,47,13.8,1004,31.56,8.9,10.761666666666667
2018/1/6 11:45,38.82,82,14.3,47,13.8,1004,34.24,9.35,10.761666666666667
2018/1/6 12:00,38.87,82,14.3,47,13.8,1004,35.45,9.61,10.761666666666667
2018/1/6 12:15,38.94,82,14.4,48,13.9,1004,32.5,8.83,10.861666666666666
2018/1/6 12:30,39.02,82,14.4,48,13.9,1004,34.62,9.51,10.861666666666666
2018/1/6 12:45,39.09,82,14.3,48,13.9,1004,35.37,9.65,10.761666666666667
2018/1/6 13:00,39.05,82,14.3,48,13.9,1004,37.46,10.19,10.761666666666667
2018/1/6 13:15,38.91,82,14.3,48,13.9,1004,38.48,11.44,10.761666666666667
2018/1/6 13:30,38.76,82,14.4,49,14.0,1004,36.71,11.04,10.861666666666666
2018/1/6 13:45,38.62,82,14.3,49,14.0,1003,36.47,10.23,10.761666666666667
2018/1/6 14:00,38.43,82,14.3,49,14.0,1003,36.24,9.52,10.761666666666667
2018/1/6 14:15,38.19,82,14.2,49,14.1,1003,32.56,8.85,10.661666666666665
2018/1/6 14:30,37.96,82,14.2,49,14.1,1002,31.86,8.57,10.661666666666665
2018/1/6 14:45,37.73,82,14.2,49,14.1,1002,34.41,8.88,10.661666666666665
2018/1/6 15:00,37.53,82,14.0,49,14.1,1002,35.47,9.71,10.461666666666666
2018/1/6 15:15,37.38,82,14.0,49,14.1,1002,37.14,9.65,10.461666666666666
2018/1/6 15:30,37.23,82,13.8,49,14.2,1002,32.5,8.97,10.261666666666667
2018/1/6 15:45,37.08,82,13.7,49,14.2,1002,34.26,9.25,10.161666666666665
2018/1/6 16:00,36.95,82,13.7,48,14.2,1002,33.45,9.05,10.161666666666665
2018/1/6 16:15,36.84,82,13.6,48,14.2,1002,36.55,9.79,10.061666666666666
2018/1/6 16:30,36.74,83,13.5,48,14.2,1002,35.63,9.6,9.961666666666666
2018/1/6 16:45,36.63,83,13.3,48,14.2,1002,36.29,9.7,9.761666666666667
2018/1/6 17:00,36.62,83,13.2,48,14.2,1002,35.68,10.06,9.661666666666665
2018/1/6 17:15,36.72,83,13.2,47,14.2,1002,34.31,9.27,9.661666666666665
2018/1/6 17:30,36.81,83,13.1,47,14.2,1002,36.26,10.34,9.561666666666666
2018/1/6 17:45,36.91,83,12.9,47,14.2,1002,32.04,9.6,9.361666666666666
2018/1/6 18:00,36.86,83,12.9,47,14.2,1002,26.59,8.36,9.361666666666666
2018/1/6 18:15,36.67,84,12.8,47,14.2,1002,27.99,7.97,9.261666666666667
2018/1/6 18:30,36.48,84,12.7,47,14.2,1003,30.85,8.49,9.161666666666665
2018/1/6 18:45,36.29,84,12.6,46,14.2,1003,34.57,8.91,9.061666666666666
2018/1/6 19:00,36.19,84,12.5,46,14.2,1003,35.96,9.67,8.961666666666666
2018/1/6 19:15,36.19,84,12.4,46,14.2,1003,33.44,9.67,8.861666666666666
2018/1/6 19:30,36.18,85,12.4,46,14.2,1003,31.35,8.59,8.861666666666666
2018/1/6 19:45,36.18,85,12.4,46,14.2,1003,35.56,9.91,8.861666666666666
2018/1/6 20:00,36.12,85,12.4,45,14.2,1003,34.64,10.32,8.861666666666666
2018/1/6 20:15,36.02,85,12.4,45,14.2,1004,35.91,9.29,8.861666666666666
2018/1/6 20:30,35.92,85,12.3,45,14.2,1004,36.25,9.09,8.761666666666667
2018/1/6 20:45,35.81,85,12.3,45,14.2,1004,36.28,9.04,8.761666666666667
2018/1/6 21:00,35.7,85,12.3,45,14.2,1004,36.72,9.87,8.761666666666667
2018/1/6 21:15,35.58,86,12.3,45,14.3,1004,34.04,9.45,8.761666666666667
2018/1/6 21:30,35.45,86,12.4,45,14.3,1004,33.61,8.84,8.861666666666666
2018/1/6 21:45,35.33,86,12.4,45,14.3,1004,33.66,9.16,8.861666666666666
2018/1/6 22:00,35.12,86,12.4,45,14.3,1004,38.12,10.29,8.861666666666666
2018/1/6 22:15,34.83,86,12.4,45,14.3,1004,38.31,11.2,8.861666666666666
2018/1/6 22:30,34.54,87,12.3,45,14.3,1004,38.98,11.07,8.761666666666667
2018/1/6 22:45,34.24,87,12.3,45,14.3,1004,36.51,11.19,8.761666666666667
2018/1/6 23:00,33.71,87,12.3,45,14.3,1004,34.19,9.65,8.761666666666667
2018/1/6 23:15,32.93,87,12.3,45,14.3,1004,34.79,9.74,8.761666666666667
2018/1/6 23:30,32.15,86,12.2,45,14.3,1004,33.74,9.26,8.661666666666665
2018/1/6 23:45,31.38,86,12.0,45,14.3,1004,33.65,8.65,8.461666666666666
2018/1/7 0:00,29.8,86,11.4,40,14.5,1004,31.79,8.54,7.7671875
2018/1/7 0:15,29.21,87,11.4,40,14.5,1004,28.22,8.09,7.7671875
2018/1/7 0:30,28.61,88,11.3,40,14.5,1004,29.6,8.35,7.667187500000001
2018/1/7 0:45,28.02,88,11.2,41,14.4,1004,28.12,7.77,7.567187499999999
2018/1/7 1:00,27.38,88,11.2,41,14.4,1004,22.23,6.75,7.567187499999999
2018/1/7 1:15,26.7,89,11.2,41,14.4,1004,29.83,8.11,7.567187499999999
2018/1/7 1:30,26.02,90,11.2,41,14.4,1004,35.02,9.19,7.567187499999999
2018/1/7 1:45,25.34,90,11.1,42,14.4,1003,33.07,9.14,7.4671875
2018/1/7 2:00,24.67,90,11.1,42,14.4,1003,33.98,8.98,7.4671875
2018/1/7 2:15,23.99,90,11.2,42,14.4,1003,17.66,6.41,7.567187499999999
2018/1/7 2:30,23.32,90,11.1,42,14.4,1002,18.79,6.25,7.4671875
2018/1/7 2:45,22.64,90,11.0,43,14.4,1002,16.27,6.04,7.3671875
2018/1/7 3:00,22.11,90,11.0,43,14.5,1002,15.66,5.9,7.3671875
2018/1/7 3:15,21.72,90,11.0,43,14.5,1002,23.4,6.8,7.3671875
2018/1/7 3:30,21.34,90,11.0,43,14.5,1002,13.31,5.67,7.3671875
2018/1/7 3:45,20.95,89,11.0,43,14.6,1001,19.42,6.57,7.3671875
2018/1/7 4:00,20.7,89,11.0,43,14.6,1001,16.81,5.99,7.3671875
2018/1/7 4:15,20.58,89,11.0,43,14.7,1001,19.14,6.28,7.3671875
2018/1/7 4:30,20.46,89,11.0,44,14.7,1001,9.19,4.77,7.3671875
2018/1/7 4:45,20.35,89,11.0,44,14.7,1001,13.36,5.48,7.3671875
2018/1/7 5:00,20.38,89,11.0,44,14.7,1001,11.89,5.12,7.3671875
2018/1/7 5:15,20.55,90,11.0,44,14.7,1001,15.02,5.81,7.3671875
2018/1/7 5:30,20.72,90,11.0,44,14.8,1001,10.23,5.2,7.3671875
2018/1/7 5:45,20.89,90,11.0,45,14.8,1001,12.63,5.22,7.3671875
2018/1/7 6:00,21.17,90,11.0,45,14.9,1001,13.78,5.31,7.3671875
2018/1/7 6:15,21.55,90,11.1,45,14.9,1002,14.53,5.93,7.4671875
2018/1/7 6:30,21.93,90,11.0,46,14.9,1002,13.27,5.53,7.3671875
2018/1/7 6:45,22.31,90,11.0,46,15.0,1002,10.83,5.07,7.3671875
2018/1/7 7:00,22.6,90,11.0,46,15.0,1002,12.05,5.2,7.3671875
2018/1/7 7:15,22.82,90,11.0,46,15.1,1002,14.08,5.65,7.3671875
2018/1/7 7:30,23.04,90,11.0,46,15.1,1002,13.97,5.81,7.3671875
2018/1/7 7:45,23.25,90,11.0,47,15.1,1002,17.42,6.07,7.3671875
2018/1/7 8:00,23.46,90,11.0,47,15.1,1002,17.63,6.16,7.3671875
2018/1/7 8:15,23.65,90,10.9,47,15.1,1002,13.59,5.75,7.2671875
2018/1/7 8:30,23.84,91,10.8,47,15.2,1002,6.7,4.22,7.167187500000001
2018/1/7 8:45,24.03,91,10.8,47,15.2,1002,5.8,4.14,7.167187500000001
2018/1/7 9:00,24.01,91,10.7,48,15.3,1002,4.71,3.76,7.067187499999999
2018/1/7 9:15,23.76,91,10.5,48,15.3,1002,8.07,4.57,6.8671875
2018/1/7 9:30,23.51,91,10.4,48,15.3,1002,5.83,4.01,6.7671875
2018/1/7 9:45,23.26,91,10.3,48,15.4,1002,2.39,3.25,6.667187500000001
2018/1/7 10:00,22.83,91,10.0,47,15.5,1002,1.98,3.23,6.3671875
2018/1/7 10:15,22.23,91,9.8,47,15.5,1002,7.99,4.49,6.167187500000001
2018/1/7 10:30,21.62,91,9.7,47,15.5,1002,3.72,3.35,6.067187499999999
2018/1/7 10:45,21.02,91,9.5,47,15.6,1002,7.48,4.55,5.8671875
2018/1/7 11:00,20.39,91,9.3,46,15.7,1002,7.0,4.31,5.667187500000001
2018/1/7 11:15,19.76,91,9.0,45,15.7,1002,5.47,4.04,5.3671875
2018/1/7 11:30,19.12,90,8.8,45,15.8,1002,8.19,4.45,5.167187500000001
2018/1/7 11:45,18.48,90,8.6,44,15.9,1001,7.18,4.49,4.9671875
2018/1/7 12:00,17.88,90,8.3,43,16.0,1001,8.76,4.67,4.667187500000001
2018/1/7 12:15,17.31,90,8.2,42,16.1,1001,4.9,3.78,4.567187499999999
2018/1/7 12:30,16.75,90,8.0,40,16.1,1001,5.58,4.07,4.3671875
2018/1/7 12:45,16.18,90,7.8,40,16.2,1001,9.55,4.76,4.1671875
2018/1/7 13:00,15.77,90,7.7,39,16.3,1001,4.96,3.94,4.0671875
2018/1/7 13:15,15.51,90,7.6,38,16.3,1001,5.66,3.9,3.9671874999999996
2018/1/7 13:30,15.26,90,7.6,37,16.3,1000,3.41,3.3,3.9671874999999996
2018/1/7 13:45,15.0,90,7.4,36,16.4,1000,7.6,4.49,3.7671875000000004
2018/1/7 14:00,14.8,90,7.4,36,16.4,1000,6.21,4.23,3.7671875000000004
2018/1/7 14:15,14.64,90,7.5,35,16.5,1000,6.6,4.31,3.8671875
2018/1/7 14:30,14.49,90,7.5,36,16.5,1000,4.98,3.89,3.8671875
2018/1/7 14:45,14.34,90,7.5,36,16.5,1000,6.73,4.29,3.8671875
2018/1/7 15:00,14.28,90,7.6,36,16.5,1000,7.24,4.37,3.9671874999999996
2018/1/7 15:15,14.31,90,7.6,37,16.5,1000,8.93,4.94,3.9671874999999996
2018/1/7 15:30,14.33,91,7.8,38,16.6,1000,10.15,4.99,4.1671875
2018/1/7 15:45,14.36,91,7.9,38,16.6,1000,9.93,5.68,4.2671875
2018/1/7 16:00,14.49,91,8.0,39,16.6,1000,11.02,5.67,4.3671875
2018/1/7 16:15,14.73,91,8.1,40,16.6,1000,9.96,5.35,4.4671875
2018/1/7 16:30,14.96,91,8.1,42,16.6,1000,12.21,5.86,4.4671875
2018/1/7 16:45,15.19,91,8.3,43,16.6,1000,8.69,5.19,4.667187500000001
2018/1/7 17:00,15.36,91,8.4,44,16.6,1000,6.48,4.84,4.7671875
2018/1/7 17:15,15.47,91,8.5,45,16.7,1000,6.6,4.84,4.8671875
2018/1/7 17:30,15.58,91,8.5,47,16.7,1000,8.39,5.0,4.8671875
2018/1/7 17:45,15.69,91,8.5,48,16.7,1000,4.97,4.5,4.8671875
2018/1/7 18:00,15.83,91,8.6,49,16.7,1000,3.26,3.62,4.9671875
2018/1/7 18:15,15.98,91,8.5,51,16.7,1000,4.0,4.39,4.8671875
2018/1/7 18:30,16.14,90,8.5,52,16.7,1000,5.37,4.5,4.8671875
2018/1/7 18:45,16.29,90,8.5,53,16.7,1000,6.83,4.92,4.8671875
2018/1/7 19:00,16.36,90,8.4,54,16.7,1000,5.03,4.06,4.7671875
2018/1/7 19:15,16.33,90,8.3,55,16.7,1000,3.81,4.14,4.667187500000001
2018/1/7 19:30,16.29,90,8.2,56,16.8,1000,1.54,3.31,4.567187499999999
2018/1/7 19:45,16.26,90,8.2,57,16.8,1000,2.43,3.77,4.567187499999999
2018/1/7 20:00,16.0,90,8.1,57,16.8,1000,2.86,4.0,4.4671875
2018/1/7 20:15,15.5,90,7.9,57,16.8,1000,3.08,3.79,4.2671875
2018/1/7 20:30,15.0,90,7.7,57,16.8,1000,2.04,3.46,4.0671875
2018/1/7 20:45,14.5,90,7.6,57,16.8,1000,1.36,3.22,3.9671874999999996
2018/1/7 21:00,13.91,90,7.4,57,16.8,1000,0.99,3.54,3.7671875000000004
2018/1/7 21:15,13.25,90,7.2,57,16.9,1000,0.88,2.88,3.5671875
2018/1/7 21:30,12.58,91,6.9,57,16.9,1000,-0.18,2.97,3.2671875000000004
2018/1/7 21:45,11.91,91,6.7,57,16.9,1000,0.6,3.14,3.0671875
2018/1/7 22:00,11.3,91,6.5,56,16.9,1000,1.53,3.27,2.8671875
2018/1/7 22:15,10.74,91,6.2,57,16.9,1000,1.9,3.52,2.5671875
2018/1/7 22:30,10.18,91,6.1,57,16.9,1000,1.23,3.3,2.4671874999999996
2018/1/7 22:45,9.62,91,5.9,57,16.9,1000,0.68,3.04,2.2671875000000004
2018/1/7 23:00,9.15,91,5.7,58,16.9,1000,1.15,3.07,2.0671875
2018/1/7 23:15,8.76,91,5.4,59,16.9,1000,-0.09,2.81,1.7671875000000004
2018/1/7 23:30,8.36,91,5.2,59,16.9,1000,0.27,2.95,1.5671875000000002
2018/1/7 23:45,7.97,91,5.1,60,16.9,1000,-0.2,2.97,1.4671874999999996
2018/1/8 0:00,4.74,92,5.8,51,16.9,1000,-0.19,2.46,1.5715624999999998
2018/1/8 0:15,4.51,92,5.7,52,16.9,1000,-0.18,2.28,1.4715625
2018/1/8 0:30,4.29,93,5.6,52,16.9,1000,-0.02,3.04,1.3715624999999996
2018/1/8 0:45,4.06,93,5.4,52,16.8,999,-0.18,2.43,1.1715625000000003
2018/1/8 1:00,3.87,93,5.4,53,16.8,999,-0.16,3.01,1.1715625000000003
2018/1/8 1:15,3.71,93,5.2,55,16.8,999,-0.16,2.21,0.9715625000000001
2018/1/8 1:30,3.56,93,5.0,56,16.8,999,-0.17,2.16,0.7715624999999999
2018/1/8 1:45,3.4,93,4.9,57,16.8,999,-0.2,2.39,0.6715625000000003
2018/1/8 2:00,3.22,93,4.8,59,16.8,999,-0.17,2.31,0.5715624999999998
2018/1/8 2:15,3.01,94,4.6,61,16.8,999,-0.16,1.44,0.3715624999999996
2018/1/8 2:30,2.8,94,4.4,63,16.8,999,-0.15,1.62,0.17156250000000028
2018/1/8 2:45,2.59,94,4.2,65,16.8,999,-0.15,1.38,-0.028437499999999893
2018/1/8 3:00,2.4,94,3.9,67,16.8,999,-0.15,1.38,-0.32843750000000016
2018/1/8 3:15,2.23,94,3.6,71,16.8,999,-0.18,2.25,-0.6284375
2018/1/8 3:30,2.06,94,3.4,73,16.8,999,-0.16,1.62,-0.8284375000000002
2018/1/8 3:45,1.89,94,3.1,77,16.8,999,-0.16,1.58,-1.1284375
2018/1/8 4:00,1.75,94,2.8,82,16.8,999,-0.16,1.35,-1.4284375000000002
2018/1/8 4:15,1.65,95,2.5,88,16.8,999,-0.17,0.83,-1.7284375
2018/1/8 4:30,1.55,96,2.1,95,16.8,999,-0.17,0.9,-2.1284375
2018/1/8 4:45,1.44,96,1.9,106,16.8,999,-0.17,0.96,-2.3284375
2018/1/8 5:00,1.34,96,1.6,117,16.8,999,-0.15,0.82,-2.6284375
2018/1/8 5:15,1.23,96,1.3,138,16.9,999,-0.16,0.47,-2.9284375000000002
2018/1/8 5:30,1.12,96,1.4,159,16.9,999,-0.18,1.72,-2.8284375
2018/1/8 5:45,1.01,96,1.5,176,16.9,999,-0.16,0.67,-2.7284375
2018/1/8 6:00,0.94,96,1.7,193,16.9,999,-0.16,0.52,-2.5284375
2018/1/8 6:15,0.92,96,2.0,204,16.9,1000,-0.18,1.8,-2.2284375
2018/1/8 6:30,0.9,96,2.3,214,17.0,1000,-0.16,1.2,-1.9284375000000002
2018/1/8 6:45,0.88,96,2.7,222,17.0,1000,-0.16,0.74,-1.5284375
2018/1/8 7:00,0.88,96,2.9,229,17.0,1000,-0.16,0.91,-1.3284375000000002
2018/1/8 7:15,0.91,96,3.2,238,17.1,1000,0.34,3.36,-1.0284375
2018/1/8 7:30,0.93,96,3.6,243,17.1,1000,-0.16,1.37,-0.6284375
2018/1/8 7:45,0.96,95,3.9,249,17.1,1000,-0.16,0.74,-0.32843750000000016
2018/1/8 8:00,1.0,95,4.1,255,17.1,1000,-0.16,0.75,-0.12843750000000043
