实际功率,原系统预测功率,超短期预测功率
26.540000915527344,19.66,19.416048049926758
20.75,19.52,26.229860305786133
20.25,19.39,26.15345001220703
19.219999313354492,19.26,25.96883201599121
15.369999885559082,19.14,25.999080657958984
12.270000457763672,19.15,26.1551513671875
11.239999771118164,19.29,26.07282066345215
9.640000343322754,19.43,26.12859344482422
11.260001182556152,19.57,26.15696144104004
10.720000267028809,19.75,26.279401779174805
11.620000839233398,19.98,26.132455825805664
8.119999885559082,20.21,26.178720474243164
9.1899995803833,20.44,25.808700561523438
9.449999809265137,20.87,25.825946807861328
12.229998588562012,21.5,25.9830265045166
17.270000457763672,22.13,25.63814353942871
17.5,22.76,25.390174865722656
26.19000244140625,23.33,18.91289710998535
26.93000030517578,23.84,19.254758834838867
28.700000762939453,24.34,19.503061294555664
25.700002670288086,24.85,20.136308670043945
31.030000686645508,25.4,20.84881591796875
31.059999465942383,26.0,21.290813446044922
29.880001068115234,26.6,21.706676483154297
32.68000030517578,27.19,22.230905532836914
29.530000686645508,27.68,22.860761642456055
30.910001754760742,28.07,23.164302825927734
30.479999542236328,28.45,23.449960708618164
29.569997787475586,28.83,23.58858871459961
27.43000030517578,29.1,24.038625717163086
29.950002670288086,29.25,24.471717834472656
31.96000099182129,29.4,24.38277244567871
34.900001525878906,29.55,24.471323013305664
36.630001068115234,29.62,33.683570861816406
35.220001220703125,29.61,33.45859146118164
32.25,29.59,33.18510437011719
28.889999389648438,29.58,33.02588653564453
27.96999740600586,29.61,33.010990142822266
29.979999542236328,29.69,32.71699142456055
28.279998779296875,29.76,32.82258224487305
25.520000457763672,29.83,32.73862075805664
24.03999900817871,29.93,32.69314193725586
23.400001525878906,30.07,32.43951416015625
22.6299991607666,30.2,32.441551208496094
18.780000686645508,30.33,31.910863876342773
16.049999237060547,30.53,31.80716896057129
16.209999084472656,30.79,31.85045623779297
16.329999923706055,31.05,31.379629135131836
20.079999923706055,31.31,30.9808292388916
24.260000228881836,31.53,22.860092163085938
23.18000030517578,31.69,23.16057586669922
26.790000915527344,31.85,23.39908218383789
27.1200008392334,32.02,23.9066219329834
27.510000228881836,32.14,24.49627685546875
28.8799991607666,32.21,24.77415657043457
29.68000030517578,32.29,25.23458480834961
31.249998092651367,32.37,25.744905471801758
31.440000534057617,32.4,26.247135162353516
33.7400016784668,32.38,26.48138427734375
35.16999816894531,32.36,26.762569427490234
34.84000015258789,32.34,26.850500106811523
34.880001068115234,32.27,27.255985260009766
36.959999084472656,32.16,27.63259506225586
37.4900016784668,32.04,27.431970596313477
34.849998474121094,31.93,27.442771911621094
34.349998474121094,31.85,33.33866500854492
30.690000534057617,31.81,33.13140106201172
29.75,31.76,32.82415008544922
25.549999237060547,31.72,32.60006332397461
26.0,31.67,32.53068542480469
27.950002670288086,31.62,32.17930603027344
27.81999969482422,31.58,32.23365783691406
30.18000030517578,31.53,32.124420166015625
25.690000534057617,31.5,32.035457611083984
25.709999084472656,31.48,31.701705932617188
33.36000061035156,31.47,31.686195373535156
34.45000076293945,31.46,31.141660690307617
32.849998474121094,31.38,30.966325759887695
28.549999237060547,31.24,31.015336990356445
36.84000015258789,31.1,30.518041610717773
34.619998931884766,30.96,30.09499740600586
34.7599983215332,28.85,32.247013092041016
36.75,28.62,31.81773567199707
33.810001373291016,28.4,31.31905174255371
33.2599983215332,28.18,30.835678100585938
34.31999969482422,27.9,30.487586975097656
34.279998779296875,27.56,29.976564407348633
34.25,27.22,29.80025863647461
34.43000030517578,26.89,29.424837112426758
32.38999938964844,26.61,29.126081466674805
27.200000762939453,26.39,28.64349365234375
33.5,26.17,28.502277374267578
31.200000762939453,25.95,27.788747787475586
22.709999084472656,25.67,27.43954086303711
20.799999237060547,25.33,27.346797943115234
17.260000228881836,25.0,26.783620834350586
14.989999771118164,24.66,26.259037017822266
19.510000228881836,24.35,17.145780563354492
19.229999542236328,24.08,17.307188034057617
17.450000762939453,23.8,17.334213256835938
14.880000114440918,23.52,17.42020606994629
20.31999969482422,23.22,17.569135665893555
19.049999237060547,22.89,17.52392578125
17.059999465942383,22.57,17.77853775024414
18.200000762939453,22.24,17.980905532836914
20.530000686645508,22.04,18.065593719482422
21.950000762939453,21.97,18.09881019592285
19.850000381469727,21.9,18.23991584777832
19.510000228881836,21.84,18.273149490356445
17.65999984741211,21.76,18.40138816833496
16.65999984741211,21.69,18.55546760559082
16.90999984741211,21.62,18.312959671020508
14.680000305175781,21.55,18.304222106933594
13.430000305175781,21.47,14.805663108825684
12.010000228881836,21.39,14.590604782104492
10.960000038146973,21.3,14.243097305297852
15.850001335144043,21.22,13.884332656860352
15.419999122619629,21.03,13.61770248413086
19.06999969482422,20.73,13.27021598815918
14.25999927520752,20.43,13.08289623260498
19.770000457763672,20.14,12.82679271697998
15.770001411437988,19.81,12.541666984558105
13.729999542236328,19.44,12.29242992401123
9.140000343322754,19.07,12.178727149963379
4.900000095367432,18.71,11.902289390563965
11.510000228881836,18.32,11.709871292114258
11.3100004196167,17.92,11.59398078918457
10.699999809265137,17.51,11.25705623626709
8.869999885559082,17.1,11.057498931884766
7.169999599456787,16.76,9.760204315185547
4.539999961853027,16.47,9.739886283874512
5.71999979019165,16.19,9.588890075683594
3.9600000381469727,15.91,9.523625373840332
3.609999895095825,15.61,9.516671180725098
4.369999885559082,15.3,9.42883014678955
8.199999809265137,14.99,9.394094467163086
7.380000114440918,14.68,9.373944282531738
7.950000286102295,14.46,9.33279037475586
5.159999847412109,14.33,9.31368637084961
4.619999885559082,14.2,9.305184364318848
4.539999961853027,14.07,9.276347160339355
5.349999904632568,13.99,9.302968978881836
5.070000171661377,13.97,9.304892539978027
4.730000019073486,13.94,9.135282516479492
4.570000171661377,13.92,9.139437675476074
3.8499999046325684,13.95,5.658684730529785
3.4600000381469727,14.04,5.86724328994751
2.819999933242798,14.12,5.98041296005249
3.5999999046325684,14.2,6.2701640129089355
2.7100000381469727,14.3,6.628159999847412
2.5399999618530273,14.39,6.863175868988037
4.130000114440918,14.49,7.03535270690918
4.260000228881836,14.59,7.32236909866333
3.059999942779541,14.69,7.635279655456543
3.3299999237060547,14.79,7.88562536239624
4.769999980926514,14.89,8.02431869506836
5.510000228881836,14.99,8.320329666137695
8.989999771118164,15.1,8.589250564575195
13.039999961853027,15.23,8.786881446838379
1.9299999475479126,15.36,8.794991493225098
2.75,15.5,8.991783142089844
3.369999885559082,15.66,3.890188455581665
4.269999980926514,15.84,4.208370208740234
5.5199995040893555,16.03,4.429222106933594
8.899999618530273,16.22,4.846939563751221
16.43000030517578,16.49,5.332302570343018
8.850000381469727,16.82,5.685818672180176
11.0600004196167,17.16,5.941628932952881
9.180000305175781,17.49,6.334717273712158
6.689999580383301,17.69,6.759541034698486
5.499999523162842,17.76,7.10666561126709
8.680000305175781,17.83,7.3085408210754395
10.739999771118164,17.89,7.714996814727783
10.819999694824219,17.85,8.062047958374023
10.640000343322754,17.7,8.337936401367188
11.119999885559082,17.55,8.416800498962402
12.479999542236328,17.41,8.699758529663086
12.74000072479248,15.85,12.300363540649414
16.809999465942383,15.6,12.028339385986328
17.969999313354492,15.35,11.621633529663086
13.710000038146973,15.1,11.283576011657715
11.90999984741211,14.77,11.046673774719238
10.010000228881836,14.37,10.698695182800293
10.739999771118164,13.96,10.45300006866455
10.369999885559082,13.56,10.12698745727539
8.649999618530273,13.15,9.860604286193848
9.260000228881836,12.74,9.634965896606445
9.140000343322754,12.33,9.480541229248047
7.239999771118164,11.92,9.213924407958984
5.0,11.55,8.963682174682617
3.859999895095825,11.22,8.822428703308105
5.139999866485596,10.89,8.573407173156738
5.300000190734863,10.56,8.397918701171875
6.830000400543213,10.32,6.508975028991699
6.490000247955322,10.19,6.641762733459473
6.770000457763672,10.06,6.6521196365356445
4.78000020980835,9.93,6.812478542327881
4.039999961853027,9.94,7.028571128845215
4.75,10.11,7.133490562438965
5.349999904632568,10.27,7.2282395362854
5.309999942779541,10.43,7.397655963897705
4.269999980926514,10.69,7.56668758392334
